,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
325,1.0,,,,,2.0,,,,3.0,4.0,4.0,,3.0,5.0,,,3.0,5.0,,5.0,1.0,,,5.0,,,,4.0,,,2.0,5.0,1.0,,,2.0,1.0,4.0,5.0,1.0,,,,2.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,5.0,5.0,,,,,4.0,,,1.0,3.0,5.0,,5.0,5.0,5.0,1.0,5.0,4.0,4.0,,,,4.0,,1.0,,3.0,5.0,3.0,,,,1.0,,2.0,4.0,2.0,2.0,5.0,,1.0,,,3.0,1.0,3.0,
326,,5.0,4.0,5.0,4.0,4.0,3.0,,,,1.0,,3.0,2.0,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,4.0,,,4.0,,,5.0,,,,5.0,5.0,,2.0,,5.0,5.0,3.0,,5.0,5.0,3.0,,,1.0,,,,5.0,2.0,3.0,3.0,3.0,1.0,,,2.0,,,,3.0,,1.0,2.0,,1.0,5.0,2.0,,,,,4.0,,3.0,2.0,1.0,4.0,2.0,3.0,,3.0,,1.0,,,1.0,,,,,1.0,1.0
327,1.0,2.0,,2.0,,,4.0,3.0,,4.0,1.0,3.0,,2.0,,1.0,1.0,,5.0,3.0,,,4.0,1.0,,5.0,5.0,,1.0,5.0,5.0,,,,5.0,,,2.0,2.0,2.0,1.0,3.0,,,2.0,,,5.0,2.0,,,2.0,,,,,,,1.0,1.0,,,,,5.0,2.0,,1.0,,5.0,,3.0,4.0,,3.0,,,,,,,4.0,3.0,,,4.0,,,,,,4.0,1.0,,,,,,,1.0
328,5.0,1.0,,4.0,5.0,5.0,,,,2.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,,1.0,,1.0,1.0,4.0,,4.0,,,3.0,4.0,3.0,3.0,,2.0,4.0,5.0,5.0,4.0,,4.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,,4.0,2.0,2.0,,2.0,,4.0,,,,3.0,4.0,5.0,,3.0,4.0,,,,1.0,4.0,,4.0,,,,,4.0,1.0,2.0,2.0,2.0,1.0,,5.0,,,4.0,,,1.0,5.0,4.0,5.0,4.0,,5.0,1.0,2.0,5.0,,3.0
329,,,5.0,5.0,4.0,,5.0,3.0,4.0,2.0,5.0,5.0,,4.0,,,3.0,,,,,,,1.0,,,4.0,,2.0,,,3.0,2.0,,,3.0,1.0,5.0,,,,1.0,,4.0,1.0,2.0,,,2.0,5.0,,,4.0,4.0,,5.0,5.0,4.0,5.0,,,2.0,3.0,,5.0,3.0,4.0,,5.0,3.0,,2.0,5.0,,,,,3.0,1.0,5.0,4.0,,,2.0,,3.0,,,2.0,,,3.0,3.0,1.0,,4.0,,,,
330,,,,4.0,,4.0,5.0,2.0,,4.0,,,,1.0,,5.0,,,3.0,,2.0,,4.0,,,,5.0,,5.0,2.0,,1.0,4.0,2.0,,,,,,,3.0,,,2.0,,,,,1.0,4.0,2.0,,5.0,4.0,4.0,5.0,,2.0,1.0,2.0,1.0,,,,4.0,1.0,4.0,5.0,4.0,,,4.0,3.0,,4.0,,1.0,2.0,,,2.0,2.0,,5.0,,,,4.0,5.0,2.0,,1.0,,5.0,2.0,,,1.0,,
331,,,,3.0,2.0,5.0,,2.0,5.0,4.0,1.0,5.0,1.0,2.0,3.0,,4.0,,2.0,4.0,,1.0,1.0,4.0,,3.0,,,4.0,,,4.0,,5.0,5.0,1.0,,,,4.0,5.0,2.0,,3.0,,5.0,,,,,,2.0,4.0,4.0,1.0,,,4.0,,2.0,5.0,5.0,5.0,2.0,,,4.0,3.0,,5.0,5.0,,,1.0,3.0,,1.0,,2.0,3.0,,1.0,4.0,,,,,2.0,5.0,,,,,1.0,,2.0,2.0,1.0,,4.0
332,,,,3.0,,5.0,,,4.0,,,3.0,,2.0,,,,1.0,,,,,,4.0,2.0,,5.0,3.0,2.0,1.0,4.0,,,,4.0,5.0,1.0,1.0,1.0,3.0,2.0,,,3.0,,,,,,,4.0,,,,,,,2.0,,3.0,5.0,,1.0,4.0,,3.0,,5.0,,,,5.0,3.0,2.0,4.0,,5.0,3.0,5.0,2.0,,,5.0,5.0,,2.0,,,,5.0,,,,,5.0,,,2.0,,
333,3.0,3.0,,2.0,3.0,,3.0,4.0,,4.0,,3.0,5.0,1.0,2.0,3.0,4.0,,,3.0,3.0,5.0,1.0,3.0,2.0,1.0,3.0,,,1.0,,,,,,1.0,1.0,,,,,,5.0,,,,,,,4.0,1.0,1.0,3.0,,5.0,,,5.0,2.0,,,4.0,,,4.0,,,,1.0,,,,,5.0,,1.0,,,,,,5.0,,,1.0,,3.0,5.0,,,5.0,,4.0,,5.0,,,3.0,5.0,2.0
334,3.0,1.0,,,3.0,,,2.0,5.0,3.0,4.0,,,2.0,2.0,,,1.0,4.0,,,,4.0,,,5.0,2.0,,5.0,,,5.0,,5.0,2.0,,,1.0,,1.0,3.0,,,,4.0,1.0,3.0,4.0,,1.0,3.0,1.0,,,5.0,,,,2.0,2.0,5.0,,4.0,,,,3.0,2.0,,,,3.0,,3.0,,,,4.0,,2.0,,,4.0,2.0,,,,,4.0,,1.0,4.0,,,5.0,,3.0,,,
335,,4.0,4.0,3.0,3.0,,,2.0,,,,3.0,,4.0,5.0,,,,1.0,5.0,,,5.0,,3.0,,,5.0,5.0,5.0,2.0,4.0,,1.0,4.0,1.0,,1.0,2.0,,5.0,5.0,,5.0,,1.0,,,,2.0,,4.0,,,,,,2.0,1.0,3.0,4.0,,,1.0,,,,5.0,2.0,,5.0,,3.0,3.0,,4.0,4.0,2.0,,,,4.0,,,1.0,,,4.0,,,3.0,3.0,,,3.0,5.0,,,,
336,,1.0,,,2.0,5.0,2.0,2.0,5.0,,,,,,,3.0,,,2.0,,3.0,,,4.0,,,5.0,,3.0,,,,5.0,2.0,,3.0,,4.0,,3.0,3.0,3.0,,,4.0,2.0,,1.0,,4.0,,2.0,3.0,,1.0,,4.0,3.0,,1.0,5.0,,3.0,4.0,,5.0,2.0,4.0,,3.0,5.0,5.0,2.0,1.0,2.0,4.0,1.0,,,,,,2.0,5.0,2.0,,2.0,,1.0,,,,,2.0,5.0,3.0,,,1.0,
337,3.0,,,,4.0,2.0,,5.0,,5.0,2.0,,,3.0,,5.0,,2.0,,1.0,,,4.0,3.0,,2.0,,,4.0,4.0,,,,,,,,5.0,3.0,,4.0,,1.0,,2.0,4.0,4.0,4.0,,,,5.0,5.0,4.0,2.0,5.0,,3.0,4.0,5.0,,,3.0,,5.0,,3.0,2.0,,,,,3.0,5.0,1.0,,,2.0,,3.0,5.0,2.0,,,3.0,3.0,,4.0,4.0,,,1.0,,,,,5.0,,,4.0
338,,,3.0,,5.0,,,,,,,,,,2.0,,5.0,,,,1.0,,5.0,,2.0,,5.0,,4.0,,,2.0,4.0,5.0,2.0,,,,2.0,4.0,1.0,3.0,,2.0,3.0,,,,4.0,2.0,1.0,2.0,,5.0,,1.0,3.0,5.0,1.0,3.0,,2.0,4.0,1.0,4.0,,2.0,2.0,4.0,,5.0,,5.0,,,5.0,,1.0,,5.0,,,,,1.0,,,5.0,,3.0,,5.0,,3.0,,1.0,2.0,,,
339,2.0,4.0,,,,3.0,1.0,,,,,3.0,,,1.0,,,,,,1.0,,2.0,5.0,4.0,,,2.0,5.0,,4.0,5.0,3.0,,,5.0,5.0,2.0,,5.0,,1.0,,5.0,3.0,1.0,,,5.0,4.0,,,5.0,,,1.0,3.0,,1.0,,2.0,,,5.0,,4.0,,2.0,,5.0,,1.0,,2.0,,1.0,,2.0,,4.0,4.0,,2.0,,,,5.0,,2.0,3.0,3.0,3.0,1.0,2.0,,,4.0,3.0,,4.0
340,2.0,,5.0,,4.0,,,1.0,4.0,,,,3.0,,4.0,5.0,,,,,,,2.0,,,3.0,4.0,,5.0,1.0,,,,3.0,,,5.0,,,,3.0,4.0,,,1.0,4.0,,,,,2.0,,,,4.0,1.0,1.0,,,,4.0,,1.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,,,,,3.0,4.0,,3.0,1.0,,4.0,,,,2.0,,5.0,,,2.0,,,4.0,2.0,,4.0,,,,5.0
341,,,4.0,,,,1.0,,,,,4.0,,,5.0,,5.0,,2.0,,,,1.0,4.0,2.0,,,,5.0,3.0,,,2.0,5.0,,,3.0,5.0,,2.0,4.0,,4.0,2.0,,,4.0,1.0,2.0,2.0,,1.0,5.0,3.0,,,4.0,,3.0,5.0,,,,,3.0,,,,3.0,3.0,5.0,1.0,2.0,,,,5.0,3.0,,,2.0,1.0,,,,,,,,3.0,4.0,,4.0,4.0,,4.0,,1.0,,
342,,,4.0,5.0,2.0,,4.0,5.0,1.0,3.0,2.0,,,,,,4.0,,,4.0,3.0,5.0,,,,1.0,5.0,,1.0,2.0,,,3.0,,,4.0,4.0,4.0,2.0,,2.0,,2.0,4.0,4.0,1.0,,,,3.0,3.0,2.0,3.0,3.0,2.0,,,3.0,,,,,,,,,,5.0,3.0,2.0,,4.0,,4.0,2.0,,,3.0,,,5.0,1.0,,,5.0,,3.0,,2.0,5.0,5.0,,,2.0,4.0,2.0,1.0,,,
343,5.0,3.0,,,,5.0,,,,,5.0,1.0,1.0,4.0,4.0,1.0,,,,1.0,2.0,5.0,4.0,,2.0,5.0,4.0,2.0,,,3.0,,3.0,3.0,,,,,5.0,4.0,1.0,,1.0,1.0,3.0,5.0,2.0,,3.0,,1.0,,2.0,,5.0,3.0,,,,4.0,,,2.0,1.0,4.0,2.0,3.0,,2.0,,,,1.0,,1.0,,3.0,,,,2.0,3.0,2.0,,,3.0,5.0,,5.0,4.0,,,3.0,,,5.0,4.0,4.0,3.0,2.0
344,4.0,3.0,,,3.0,1.0,,3.0,,,,4.0,,4.0,,5.0,,4.0,,1.0,2.0,,1.0,4.0,,,,,3.0,1.0,4.0,,5.0,,3.0,2.0,,4.0,1.0,,,,5.0,,,,,,2.0,1.0,5.0,,,5.0,,2.0,,,4.0,5.0,,4.0,,,,1.0,3.0,5.0,,,5.0,3.0,,2.0,4.0,,,,2.0,,,3.0,,1.0,5.0,1.0,,3.0,,,,1.0,4.0,,,,,,3.0,
345,,4.0,,4.0,1.0,,,,1.0,,,,4.0,1.0,2.0,,,2.0,5.0,2.0,2.0,3.0,,,,3.0,5.0,4.0,,4.0,3.0,4.0,,,4.0,,,,,4.0,4.0,1.0,1.0,4.0,,3.0,,1.0,,,2.0,5.0,,5.0,,2.0,5.0,2.0,,2.0,,,,,,,,,,,,,5.0,,4.0,,,,,4.0,5.0,,,,,3.0,,,,2.0,1.0,,4.0,3.0,,,2.0,,,5.0
346,1.0,,3.0,,1.0,,4.0,,,4.0,4.0,2.0,,1.0,,3.0,3.0,,,5.0,4.0,3.0,3.0,,4.0,,1.0,4.0,5.0,1.0,1.0,,,,4.0,4.0,2.0,2.0,,,,2.0,1.0,2.0,,4.0,5.0,4.0,,1.0,3.0,5.0,1.0,5.0,,3.0,5.0,2.0,1.0,1.0,4.0,2.0,,2.0,3.0,4.0,,,,,,,,,,5.0,,,,,,,,,2.0,1.0,2.0,,1.0,,4.0,3.0,4.0,5.0,1.0,5.0,,,,4.0
347,2.0,1.0,4.0,,5.0,,4.0,,,5.0,5.0,,2.0,4.0,5.0,,,2.0,5.0,,4.0,,4.0,,,,,3.0,,5.0,,2.0,,1.0,4.0,4.0,5.0,,,3.0,,,,4.0,2.0,,,1.0,,,,,5.0,,4.0,,,5.0,5.0,4.0,4.0,3.0,,,,3.0,,1.0,,1.0,5.0,2.0,1.0,4.0,,1.0,,4.0,,4.0,5.0,,,,,4.0,,,,,1.0,,4.0,1.0,5.0,5.0,,5.0,,
348,2.0,,,,,,2.0,2.0,1.0,,2.0,,4.0,1.0,3.0,,,1.0,,,2.0,2.0,3.0,,,1.0,,2.0,2.0,,,,,,3.0,5.0,,3.0,2.0,,5.0,,4.0,,5.0,,,,5.0,,2.0,,,,4.0,,,,,,1.0,,,,5.0,2.0,,5.0,1.0,,,,5.0,3.0,2.0,,,,5.0,,,1.0,3.0,5.0,,3.0,,1.0,5.0,,,1.0,3.0,4.0,3.0,,,5.0,,3.0
349,3.0,,2.0,1.0,5.0,5.0,,,2.0,4.0,,5.0,,3.0,1.0,,1.0,,,3.0,4.0,5.0,,5.0,,3.0,,1.0,,5.0,,2.0,,4.0,,3.0,3.0,,,3.0,,3.0,5.0,,3.0,,4.0,5.0,3.0,5.0,3.0,1.0,5.0,,,3.0,3.0,4.0,,,5.0,3.0,,2.0,4.0,,,,,,,,5.0,1.0,,1.0,3.0,5.0,,,,,2.0,4.0,,5.0,,4.0,,,3.0,3.0,1.0,,,3.0,,3.0,1.0,4.0
350,2.0,,,,4.0,,,5.0,,5.0,,5.0,3.0,2.0,,,,,,2.0,3.0,,,3.0,3.0,3.0,5.0,3.0,,,3.0,,,4.0,,,3.0,,5.0,4.0,2.0,4.0,4.0,2.0,,,5.0,1.0,4.0,,5.0,4.0,1.0,2.0,,1.0,,1.0,,5.0,,3.0,,,,,2.0,,1.0,,,2.0,4.0,3.0,1.0,,2.0,2.0,,,,3.0,5.0,3.0,,,,,,,4.0,4.0,2.0,,2.0,5.0,5.0,5.0,1.0,
351,1.0,,4.0,,4.0,,1.0,,,,2.0,3.0,,,,,,,,,,4.0,,2.0,2.0,,5.0,5.0,,4.0,3.0,2.0,4.0,,,5.0,1.0,1.0,4.0,,4.0,5.0,3.0,,,,,3.0,5.0,3.0,3.0,,,3.0,,2.0,5.0,1.0,3.0,,,3.0,,1.0,,2.0,,,3.0,1.0,,,2.0,1.0,3.0,,,4.0,,,,,5.0,2.0,1.0,,,1.0,1.0,,4.0,,1.0,,,5.0,,,5.0,5.0
352,3.0,5.0,,3.0,3.0,,,,1.0,5.0,1.0,,3.0,2.0,,3.0,4.0,3.0,,,4.0,,,,,,2.0,5.0,2.0,,,3.0,,,5.0,,,3.0,,,,4.0,,1.0,,,1.0,4.0,2.0,,,,5.0,,,,,2.0,,,,,,5.0,5.0,,5.0,2.0,5.0,,,5.0,4.0,2.0,4.0,4.0,2.0,,,1.0,4.0,,2.0,,1.0,3.0,,3.0,,5.0,4.0,,1.0,4.0,,3.0,,,,
353,,5.0,,,5.0,,,,,5.0,,3.0,,5.0,,4.0,,,4.0,,2.0,1.0,4.0,,3.0,5.0,1.0,,,,,,,3.0,2.0,2.0,3.0,,1.0,,2.0,,4.0,2.0,5.0,1.0,3.0,,,5.0,,1.0,,,1.0,1.0,,,2.0,4.0,,4.0,3.0,,,,1.0,2.0,,5.0,5.0,5.0,2.0,2.0,2.0,,,,,,3.0,2.0,,3.0,,,,,,,5.0,,4.0,,,3.0,2.0,,4.0,3.0
354,3.0,,,5.0,,,,2.0,2.0,5.0,3.0,4.0,,,,,4.0,5.0,1.0,,,,,4.0,,,5.0,,,3.0,4.0,,4.0,,,,5.0,,,3.0,2.0,,,4.0,1.0,2.0,2.0,5.0,4.0,,,2.0,,2.0,1.0,2.0,2.0,,5.0,,4.0,,2.0,,1.0,5.0,1.0,,,5.0,3.0,3.0,4.0,,1.0,,5.0,5.0,,,,4.0,5.0,5.0,,,3.0,,,,1.0,,3.0,,,,5.0,2.0,3.0,4.0
355,1.0,,3.0,,2.0,,,5.0,,2.0,5.0,,3.0,,,3.0,,,,,5.0,2.0,,1.0,2.0,1.0,3.0,,2.0,3.0,,4.0,,3.0,1.0,,,1.0,,,3.0,,,2.0,,,2.0,,,,3.0,,4.0,,4.0,,5.0,,5.0,,,5.0,,4.0,,3.0,4.0,3.0,,4.0,,,4.0,3.0,,2.0,,,4.0,,,,,4.0,5.0,2.0,4.0,,5.0,2.0,,,1.0,1.0,,1.0,,5.0,3.0,4.0
356,5.0,1.0,,,1.0,,,,,,,1.0,4.0,,4.0,,3.0,,,4.0,2.0,1.0,4.0,,,3.0,5.0,,5.0,,3.0,1.0,4.0,,,,4.0,,1.0,,4.0,5.0,1.0,,3.0,5.0,,5.0,,5.0,4.0,,3.0,,3.0,2.0,,1.0,4.0,,2.0,,4.0,,,4.0,,,,5.0,4.0,3.0,4.0,4.0,5.0,,2.0,5.0,,,3.0,3.0,,,1.0,5.0,5.0,,,2.0,1.0,,2.0,,1.0,2.0,2.0,,5.0,3.0
357,,,,,,,,,3.0,,,2.0,,,1.0,1.0,5.0,,2.0,2.0,,4.0,5.0,5.0,4.0,3.0,,,2.0,4.0,5.0,,,5.0,,,2.0,,4.0,,5.0,4.0,2.0,,5.0,,1.0,4.0,4.0,,5.0,,3.0,4.0,,,3.0,,,,1.0,,,,2.0,3.0,,1.0,,2.0,2.0,,3.0,2.0,,,4.0,,5.0,5.0,2.0,2.0,2.0,1.0,,,,,,1.0,2.0,4.0,1.0,,,4.0,,,2.0,
358,,2.0,,,,2.0,,1.0,1.0,,5.0,,,,3.0,,1.0,3.0,,,,2.0,1.0,,4.0,,,,,,1.0,4.0,,5.0,1.0,1.0,4.0,3.0,,,,,,1.0,2.0,5.0,,2.0,3.0,5.0,,1.0,4.0,3.0,,,1.0,1.0,,,5.0,2.0,1.0,,4.0,2.0,,,,4.0,1.0,4.0,5.0,,,,,,2.0,,,3.0,4.0,1.0,3.0,1.0,,5.0,,4.0,,4.0,1.0,,,4.0,2.0,,,1.0
359,2.0,2.0,,,,,,2.0,2.0,,3.0,,2.0,,,,,3.0,2.0,3.0,4.0,,4.0,,,,,,2.0,,,2.0,,5.0,,,4.0,1.0,4.0,5.0,,5.0,2.0,3.0,4.0,,,1.0,4.0,,1.0,,,,,5.0,5.0,,,,,,,4.0,5.0,,2.0,4.0,2.0,5.0,5.0,2.0,,,4.0,,1.0,3.0,1.0,,,5.0,,,,5.0,4.0,3.0,,,5.0,,,1.0,,,2.0,,,
360,2.0,5.0,,4.0,,2.0,,,4.0,,3.0,,5.0,4.0,,3.0,5.0,5.0,1.0,2.0,2.0,,5.0,3.0,,,5.0,3.0,,4.0,,2.0,,1.0,,5.0,5.0,,1.0,1.0,1.0,,,1.0,,3.0,4.0,2.0,4.0,5.0,,,,2.0,,5.0,,,,2.0,,2.0,3.0,,,,,,,4.0,,,,4.0,,5.0,,,1.0,3.0,,2.0,,3.0,2.0,,4.0,1.0,3.0,1.0,1.0,,2.0,,,1.0,,,,3.0
361,1.0,,2.0,,5.0,,,3.0,,5.0,,1.0,,,,5.0,,5.0,2.0,3.0,,2.0,1.0,5.0,1.0,5.0,1.0,4.0,,2.0,4.0,,4.0,3.0,2.0,,1.0,,4.0,,,4.0,,4.0,,2.0,,,,,5.0,4.0,,3.0,1.0,,,3.0,,,,2.0,,5.0,1.0,,,2.0,,5.0,,1.0,,,5.0,3.0,5.0,,5.0,,2.0,4.0,5.0,,,2.0,1.0,4.0,2.0,,3.0,1.0,1.0,,,,3.0,,,2.0
362,,3.0,1.0,,1.0,4.0,,5.0,3.0,4.0,,3.0,3.0,3.0,,1.0,1.0,3.0,2.0,,,,5.0,5.0,5.0,,4.0,3.0,,3.0,2.0,,,2.0,,,3.0,,2.0,5.0,,,,1.0,1.0,,,,3.0,,2.0,,,5.0,5.0,,2.0,5.0,2.0,5.0,4.0,,,,3.0,2.0,,2.0,,,,,4.0,,5.0,,5.0,4.0,3.0,,4.0,,1.0,,,,,5.0,2.0,,,5.0,,,1.0,4.0,,,1.0,
363,,,,,,5.0,,2.0,,,4.0,,4.0,,,,,,3.0,2.0,4.0,1.0,,4.0,,3.0,1.0,,,1.0,,4.0,3.0,2.0,3.0,,,1.0,2.0,,,2.0,,,1.0,2.0,1.0,,4.0,4.0,4.0,3.0,4.0,3.0,,,2.0,1.0,3.0,,,4.0,,2.0,4.0,5.0,,,,4.0,4.0,,,3.0,,4.0,,3.0,5.0,5.0,5.0,3.0,3.0,3.0,,,5.0,2.0,,,,,4.0,,2.0,4.0,,,,5.0
364,1.0,,2.0,,,2.0,4.0,,4.0,,3.0,4.0,3.0,,,2.0,1.0,,,,2.0,,3.0,1.0,5.0,1.0,,1.0,1.0,1.0,5.0,,4.0,,2.0,1.0,5.0,,,,5.0,,,3.0,1.0,1.0,,,1.0,5.0,5.0,,3.0,4.0,1.0,1.0,,2.0,,,,,5.0,4.0,4.0,,,2.0,1.0,,,2.0,,5.0,3.0,1.0,3.0,,5.0,1.0,,,,4.0,,,,,,4.0,5.0,4.0,4.0,5.0,5.0,1.0,,,,
365,1.0,2.0,,3.0,,4.0,,,,2.0,,5.0,,2.0,,,,1.0,,2.0,,,1.0,,2.0,,,2.0,4.0,2.0,,1.0,,5.0,4.0,1.0,,,1.0,,,3.0,5.0,,3.0,2.0,1.0,4.0,3.0,2.0,3.0,,,3.0,4.0,,,2.0,,,,,,2.0,1.0,,,1.0,,,1.0,1.0,,5.0,,,,4.0,4.0,,,1.0,1.0,4.0,,1.0,3.0,3.0,,,,5.0,4.0,3.0,,,,,4.0,4.0
366,,4.0,1.0,3.0,4.0,,5.0,,,,,1.0,,4.0,3.0,,5.0,,,1.0,1.0,,,,,,2.0,,5.0,,4.0,3.0,2.0,,4.0,,,1.0,5.0,5.0,,,,3.0,4.0,3.0,,,1.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,2.0,4.0,,1.0,4.0,2.0,,2.0,,,5.0,,4.0,4.0,1.0,,2.0,2.0,,,4.0,3.0,2.0,,4.0,4.0,,,,5.0,,,,4.0,5.0,4.0,1.0,5.0,2.0,
367,5.0,,,1.0,,,1.0,1.0,2.0,1.0,4.0,,2.0,,3.0,,,,1.0,1.0,,3.0,,1.0,,,2.0,,,1.0,,,1.0,,,5.0,2.0,,4.0,4.0,2.0,3.0,,1.0,2.0,,4.0,1.0,,,,1.0,,5.0,,2.0,,,4.0,5.0,,3.0,,5.0,,4.0,1.0,4.0,,5.0,,,2.0,,,,,1.0,3.0,,1.0,,4.0,1.0,,4.0,,5.0,,,,,4.0,,4.0,,3.0,,,
368,,,2.0,4.0,1.0,1.0,,,,,1.0,3.0,,,1.0,,,,,5.0,,,,4.0,1.0,,4.0,5.0,,2.0,,5.0,,,3.0,2.0,,,4.0,5.0,,3.0,,2.0,,2.0,,4.0,,,5.0,,2.0,,,,,,,3.0,4.0,,,,4.0,,4.0,1.0,1.0,,3.0,,5.0,,,5.0,,4.0,,,,1.0,,,3.0,,4.0,1.0,2.0,3.0,,,,5.0,,4.0,4.0,5.0,2.0,
369,5.0,4.0,,1.0,1.0,,2.0,4.0,5.0,,2.0,,5.0,,,3.0,4.0,4.0,,1.0,2.0,4.0,,,,3.0,,1.0,,,5.0,2.0,3.0,5.0,5.0,5.0,,,,,,4.0,,3.0,,,,1.0,,,4.0,,3.0,3.0,,,,3.0,,,5.0,,,,,,5.0,4.0,5.0,1.0,4.0,,2.0,5.0,,2.0,3.0,1.0,3.0,,2.0,,5.0,1.0,5.0,4.0,1.0,,5.0,4.0,,1.0,,,,3.0,,,,
370,1.0,2.0,,2.0,,,1.0,,1.0,5.0,5.0,,4.0,,,5.0,,1.0,1.0,2.0,3.0,1.0,,4.0,,,,,,,,,,,,1.0,5.0,4.0,,1.0,,,2.0,1.0,3.0,5.0,3.0,,,4.0,5.0,2.0,,,4.0,4.0,5.0,3.0,2.0,2.0,,3.0,,,,4.0,5.0,4.0,1.0,,1.0,3.0,,3.0,,4.0,,2.0,5.0,,,2.0,1.0,4.0,,5.0,,,,,,3.0,,,,,3.0,,,4.0
371,,5.0,,,2.0,5.0,5.0,,1.0,,5.0,1.0,2.0,2.0,1.0,4.0,5.0,,,3.0,1.0,,,3.0,,,,,3.0,5.0,,,3.0,3.0,,,,,,5.0,1.0,,,1.0,4.0,,4.0,,,,,4.0,,,1.0,2.0,,4.0,2.0,2.0,4.0,,5.0,,,,4.0,,,,4.0,,,1.0,1.0,,,,2.0,,2.0,,4.0,,4.0,,,,,,2.0,2.0,2.0,,4.0,1.0,4.0,,,
372,2.0,2.0,2.0,5.0,,,,1.0,,2.0,2.0,1.0,2.0,5.0,5.0,,,,1.0,,5.0,,,2.0,,,,,,,2.0,3.0,3.0,2.0,1.0,1.0,,1.0,4.0,,,5.0,2.0,,1.0,,2.0,,,,2.0,,,,,4.0,3.0,,,,2.0,2.0,,3.0,3.0,,,5.0,2.0,,4.0,2.0,,,,2.0,1.0,,4.0,4.0,,,,2.0,,5.0,1.0,,1.0,1.0,2.0,2.0,,3.0,,1.0,2.0,1.0,3.0,
373,,,4.0,,,2.0,3.0,,5.0,,,,3.0,,,2.0,3.0,,5.0,,,,,2.0,4.0,2.0,2.0,,,5.0,5.0,5.0,,,3.0,,,1.0,5.0,,,,5.0,,1.0,2.0,,,4.0,,,3.0,,3.0,3.0,,3.0,,1.0,,5.0,,,,,1.0,3.0,,,,4.0,4.0,5.0,1.0,2.0,,,,,5.0,5.0,5.0,,5.0,5.0,,,1.0,,3.0,,4.0,3.0,4.0,,1.0,,2.0,2.0,
374,,,3.0,,2.0,,,,5.0,,,1.0,,,2.0,3.0,,3.0,,3.0,,,1.0,5.0,,5.0,,2.0,,,,5.0,5.0,3.0,5.0,,,4.0,4.0,,3.0,,4.0,,1.0,,,,,,,3.0,,,3.0,,2.0,,,5.0,3.0,,4.0,,3.0,,4.0,5.0,,,1.0,4.0,,,4.0,,,3.0,3.0,,5.0,5.0,2.0,,2.0,1.0,3.0,1.0,1.0,,2.0,,4.0,2.0,5.0,3.0,,1.0,,2.0
375,1.0,,3.0,2.0,5.0,,4.0,,1.0,,,4.0,5.0,3.0,5.0,1.0,1.0,3.0,,,2.0,5.0,4.0,3.0,1.0,4.0,4.0,,,3.0,,,2.0,,,,,,,,,,4.0,,,1.0,,,,,2.0,5.0,5.0,,3.0,2.0,,,,,,2.0,4.0,,1.0,4.0,,,,,,5.0,,,,1.0,,,,1.0,1.0,,2.0,,4.0,,3.0,,,3.0,5.0,4.0,,2.0,3.0,1.0,5.0,2.0,,
376,,,5.0,4.0,,,,3.0,,,,1.0,,,,3.0,3.0,5.0,1.0,1.0,,4.0,,2.0,3.0,,1.0,,,5.0,,,,,5.0,2.0,,4.0,2.0,,3.0,,5.0,5.0,,2.0,,1.0,,2.0,,4.0,,1.0,3.0,2.0,4.0,5.0,,3.0,5.0,5.0,,5.0,,5.0,,,,5.0,1.0,4.0,,,,4.0,4.0,,4.0,1.0,3.0,,,3.0,3.0,2.0,1.0,,,,,,,5.0,1.0,3.0,,2.0,1.0,1.0
377,1.0,4.0,3.0,2.0,1.0,,,,,4.0,5.0,1.0,3.0,,,2.0,2.0,,,3.0,,2.0,2.0,2.0,5.0,,3.0,,1.0,,3.0,,2.0,,,,,4.0,1.0,,1.0,,5.0,2.0,,,3.0,,,1.0,,,1.0,,5.0,,2.0,5.0,,,2.0,4.0,,4.0,5.0,,1.0,1.0,,2.0,,,,,5.0,,,,,5.0,3.0,1.0,4.0,,5.0,3.0,4.0,,,,,,4.0,5.0,5.0,3.0,,1.0,3.0,
378,2.0,,5.0,1.0,,4.0,4.0,,1.0,1.0,,3.0,,,,,3.0,3.0,,,,,,,,2.0,4.0,,,3.0,,,,3.0,,,,,3.0,,2.0,,3.0,,3.0,2.0,,5.0,,4.0,5.0,1.0,,1.0,1.0,1.0,5.0,4.0,,,,,5.0,5.0,4.0,5.0,,,1.0,3.0,,,,,1.0,1.0,5.0,3.0,,,,4.0,,5.0,,4.0,,,,,2.0,2.0,,,4.0,,,,,5.0
